ID,current.year,ejd,area,kom.t+1,flyt,income,wealth,price,vurdering
365,1997,3964,3,3,0,"450976,844733827","72528,6716804987",0,0
365,1998,3964,3,3,0,"441637,879601864","70974,2541382162",0,0
365,1999,3964,3,3,0,"428222,850709782","67887,6948951521",0,0
365,2000,3964,3,3,0,"407464,051530909","64793,5000189156",0,0
365,2001,3964,3,3,0,"412327,605249725","67769,4380907567",0,0
365,2002,3964,3,3,0,"405250,559117174","65539,4959455564",0,0
365,2003,3964,3,3,0,"407463,828319516","68271,8356657313",0,0
365,2004,3964,3,3,0,"408372,816051196","66111,3159689319",0,0
366,1995,3964,3,3,0,"428385,319389207","66242,7638966903",0,1093132
366,1996,3964,3,3,0,"436632,445075056","69210,7651293186",0,0
366,1997,3964,3,3,0,"421180,260752442","65963,4685140315",0,0
366,1998,3964,3,3,0,"401188,203767268","64962,6456176502",0,0
366,1999,3964,3,3,0,"409814,545705953","68125,1455228864",0,0
366,2000,3964,3,3,0,"414560,538910508","64759,5689787908",0,0
366,2001,3964,3,3,0,"402256,229566366","63252,0587882028",0,0
366,2002,3964,3,3,0,"408207,279155606","65980,5252272829",0,0
366,2003,3964,3,3,0,"389403,772726054","63141,7005278538",0,0
366,2004,3964,3,1,0,"402213,49757363","64687,673699701",0,0
367,1995,3964,1,1,0,"394030,570287122","66205,0591509543",0,1777722
367,1996,3964,1,1,0,"410652,521815599","65358,9382486329",0,0
367,1997,3964,1,1,0,"404012,0292957","66777,9161804264",0,0
367,1998,3964,1,1,0,"412875,540192237","67172,3256143887",0,0
367,1999,3964,1,1,0,"405551,939930717","63945,5110012681",0,0
367,2000,3964,1,1,0,"396690,188183483","61035,7092496331",0,0
367,2001,3964,1,1,0,"387437,062960689","59313,3167663809",0,0
367,2002,3964,1,1,0,"379282,604561627","58759,9215084486",0,0
367,2003,3964,1,1,0,"382814,353261287","58726,7256390475",0,0
367,2004,3964,1,5,0,"380436,533570573","56496,9606372573",0,0
368,1995,3964,5,5,0,"390623,042641384","55150,1815579833",0,1148735
368,1996,3964,5,5,0,"409255,542641076","52822,0836126591",0,0
368,1997,3964,5,5,0,"401607,286445709","52573,5956616031",0,0
368,1998,8532,5,3,1,"412960,034930009","51984,0078727409",1874725,0
368,1999,8532,3,3,0,"425473,705266899","53219,4918168359",0,0
368,2000,8532,3,3,0,"441588,422390747","54970,2866047766",0,0
368,2001,8532,3,3,0,"419905,345875624","54292,1706491531",0,0
368,2002,8532,3,3,0,"428081,706871735","54956,3880173687",0,0
368,2003,8532,3,3,0,"412282,989113322","57671,799608258",0,0
368,2004,8532,3,1,0,"414754,849847642","57486,4094159073",0,0
369,1995,8532,1,1,0,"417931,260126824","56203,0056634982",0,1404355
369,1996,8532,1,1,0,"428759,607533756","56114,9671944272",0,0
369,1997,8532,1,1,0,"417037,552521064","54762,7958434218",0,0
369,1998,8532,1,1,0,"412446,059741779","57001,2614671183",0,0
369,1999,8532,1,1,0,"431663,534267517","57047,8123098537",0,0
369,2000,5454,1,5,1,"427429,765714043","55380,9725573943",1939797,0
369,2001,5454,5,5,0,"414135,642106656","56110,91429246",0,0
369,2002,5454,5,5,0,"412248,409040875","57678,2347627997",0,0
369,2003,5454,5,5,0,"425767,755853643","55236,3297989958",0,0
369,2004,5454,5,6,0,"415705,982848697","54917,8671836545",0,0
370,1995,5454,6,6,0,"420862,530047128","56778,5559727372",0,1770452
370,1996,5454,6,6,0,"431582,56769941","57727,4419280469",0,0
370,1997,5454,6,6,0,"435002,498451165","56620,577177386",0,0
370,1998,5454,6,6,0,"422319,380248491","55080,5018094533",0,0
370,1999,5454,6,6,0,"421885,417861608","56959,3069088936",0,0
370,2000,5454,6,6,0,"403752,511589509","55226,7196132752",0,0
370,2001,5454,6,6,0,"422835,837872023","54831,6483727613",0,0
370,2002,5454,6,6,0,"433714,933302408","57244,078980936",0,0
370,2003,5454,6,6,0,"425661,178241312","59261,6261225548",0,0
370,2004,5454,6,4,0,"446802,36291497","58390,4758646354",0,0
371,1995,5454,4,4,0,"437653,137814309","56952,6377900898",0,1163027
371,1996,5454,4,4,0,"458063,934280645","57260,2512079593",0,0
371,1997,5454,4,4,0,"472712,935146098","58577,2184489047",0,0
371,1998,5454,4,4,0,"485252,615581769","61159,4877144166",0,0
371,1999,5454,4,4,0,"480065,505884507","61127,0605946226",0,0
371,2000,5454,4,4,0,"486355,702317262","58315,8788283831",0,0
371,2001,5454,4,4,0,"505982,071094603","55776,9017759833",0,0
371,2002,5454,4,4,0,"502955,49085607","53302,7517437746",0,0
371,2003,5454,4,4,0,"520101,905745239","55523,6373408942",0,0
371,2004,5454,4,6,0,"518827,109689535","56917,0242032251",0,0
372,1995,5454,6,6,0,"498189,718895286","57172,9019757471",0,1134268
372,1996,5454,6,6,0,"508518,084474378","59741,925539996",0,0
372,1997,3578,6,1,1,"493998,457437711","61367,3478462338",1904715,0
372,1998,3578,1,1,0,"508557,884963002","63480,9199990306",0,0
372,1999,3578,1,1,0,"507722,943579882","66158,9026389552",0,0
372,2000,3578,1,1,0,"503623,157686485","68154,7404175967",0,0
372,2001,3578,1,1,0,"525597,757042171","71114,0998634525",0,0
372,2002,3578,1,1,0,"510481,06222421","72917,8159901435",0,0
372,2003,3578,1,1,0,"529150,004843976","74672,7579138341",0,0
372,2004,3578,1,6,0,"507233,172891621","74846,8110671143",0,0
373,1995,3578,6,6,0,"521405,015381426","76814,7570190306",0,1561361
373,1996,3578,6,6,0,"504720,655179919","74540,052508362",0,0
373,1997,3578,6,6,0,"515338,578672374","74999,8051342191",0,0
373,1998,3578,6,6,0,"538936,563141326","77380,6208121143",0,0
373,1999,3578,6,6,0,"520094,023779151","74848,1637679729",0,0
373,2000,3578,6,6,0,"510717,803377001","76981,2422786854",0,0
373,2001,3578,6,6,0,"503116,916279396","77262,8475229958",0,0
373,2002,3578,6,6,0,"501886,424742536","80275,4782482523",0,0
373,2003,3578,6,6,0,"507640,872649423","80528,8053412962",0,0
373,2004,3578,6,6,0,"512763,91185337","76987,3531073212",0,0
374,1995,3578,6,6,0,"530169,281573528","79593,5544184388",0,1659526
374,1996,3578,6,6,0,"555564,450105862","80228,2327446209",0,0
374,1997,3578,6,6,0,"570005,512892322","82281,8848033564",0,0
374,1998,3578,6,6,0,"559755,811731959","80401,3656041368",0,0
374,1999,3578,6,6,0,"544292,106203947","79252,3301770425",0,0
374,2000,3578,6,6,0,"542587,132769956","76020,3345672051",0,0
374,2001,3578,6,6,0,"555513,626209663","77322,8875779016",0,0
374,2002,3578,6,6,0,"548332,090730762","74021,7716968207",0,0
374,2003,3578,6,6,0,"551388,534044602","70567,7185858848",0,0
374,2004,3578,6,2,0,"557081,9777825","73940,5337898892",0,0
375,1995,3578,2,2,0,"551263,866596455","73622,5550077903",0,1324420
375,1996,1909,2,2,1,"564518,644609665","74532,4458799864",627680,0
375,1997,1909,2,2,0,"562569,565716886","77771,2028753728",0,0
375,1998,9946,2,1,1,"552402,981171019","73971,3266664096",1776752,0
375,1999,9946,1,1,0,"526719,820661423","77182,5894965371",0,0
375,2000,9946,1,1,0,"538784,621699734","78629,0913439039",0,0
375,2001,9946,1,1,0,"565259,134200262","78617,3207575716",0,0
375,2002,9946,1,1,0,"543880,322504517","82378,5364458684",0,0
375,2003,9946,1,1,0,"566436,112284221","79702,3663656327",0,0
375,2004,9946,1,3,0,"585648,823046174","83072,0660775326",0,0
376,1995,9946,3,3,0,"600989,997567359","79690,9335436231",0,1792906
376,1996,2009,3,1,1,"618075,059767261","76879,4695761792",1425852,0
376,1997,2009,1,1,0,"639813,402983423","75680,094198538",0,0
376,1998,2009,1,1,0,"671248,982409208","76153,2546840602",0,0
376,1999,5095,1,4,1,"672686,588765858","73939,5553269654",1731163,0
376,2000,8825,4,3,1,"668868,073877825","72306,5036284442",1156868,0
376,2001,8825,3,3,0,"659572,659302774","69797,2892164219",0,0
376,2002,8825,3,3,0,"679152,09171059","68782,6337484486",0,0
376,2003,8825,3,3,0,"690254,182938666","67886,5457564563",0,0
376,2004,8825,3,4,0,"677270,743185714","66886,8066244506",0,0
377,1995,8825,4,4,0,"687814,271069653","68513,4937578396",0,1209918
377,1996,8825,4,4,0,"704663,926126185","68812,5171228912",0,0
377,1997,8825,4,4,0,"685858,629137918","69767,8377513869",0,0
377,1998,8825,4,4,0,"669129,94095067","71476,0883475875",0,0
377,1999,8825,4,4,0,"665884,461474348","70159,1849952136",0,0
377,2000,472,4,1,1,"644056,84120885","72852,1460445312",1272935,0
377,2001,472,1,1,0,"653017,643435686","71016,9850854438",0,0
377,2002,472,1,1,0,"649129,64440751","72031,8089915144",0,0
377,2003,472,1,1,0,"664707,41088698","70674,6480386138",0,0
377,2004,472,1,5,0,"650971,938255695","72554,0122776173",0,0
378,1995,3520,5,5,1,"648111,290359339","73153,0304959413",116093,1815191
378,1996,3520,6,6,0,"650484,80085122","76714,3159704279",0,0
378,1997,3520,6,6,0,"672085,544897157","75357,6860599212",0,0
378,1998,3520,6,6,0,"702181,68475407","76581,4448242261",0,0
378,1999,3520,6,6,0,"726625,938297082","74004,6040517209",0,0
378,2000,3520,6,6,0,"707730,329245902","73438,8212403075",0,0
378,2001,3520,6,6,0,"709151,539455114","71423,760524793",0,0
378,2002,3520,6,6,0,"719522,378843913","72992,7886850893",0,0
378,2003,3520,6,6,0,"684514,443519866","76298,4774316099",0,0
378,2004,3520,6,2,0,"691995,803017439","73540,5236042825",0,0
379,1995,3520,2,2,0,"691426,691910257","76640,9735905881",0,1956827
379,1996,3520,2,2,0,"698895,432916487","75904,5610525227",0,0
379,1997,3520,2,2,0,"693015,03593656","75484,5502707877",0,0
379,1998,3520,2,2,0,"697742,878195591","77636,5136628429",0,0
379,1999,3520,2,2,0,"675549,716270908","80671,5399002172",0,0
379,2000,4019,2,5,1,"663539,177974073","84655,3415412444",1601787,0
379,2001,4019,5,5,0,"669308,672687694","86860,0770122491",0,0
379,2002,4019,5,5,0,"647095,368524216","83916,0909347039",0,0
379,2003,4019,5,5,0,"641087,858994868","85881,9006513678",0,0
379,2004,4019,5,2,0,"648993,201655368","82345,4838229364",0,0
380,1995,4019,2,2,0,"649532,2857452","79802,586125181",0,1589044
380,1996,597,2,4,1,"658699,31548668","80845,3862160556",511767,0
380,1997,597,4,4,0,"671046,571465303","81458,8131135303",0,0
380,1998,597,4,4,0,"697855,754288281","82296,5926645536",0,0
380,1999,597,4,4,0,"710011,350837406","83086,9481454049",0,0
380,2000,597,4,4,0,"717787,832613717","86090,1198753014",0,0
380,2001,597,4,4,0,"736370,028750572","88706,2002863033",0,0
380,2002,597,4,4,0,"732252,773114418","90256,2746258201",0,0
380,2003,597,4,4,0,"700232,513322896","93388,0781286863",0,0
380,2004,597,4,4,0,"711449,008640095","94099,5593387487",0,0
381,1995,597,4,4,0,"724616,152040343","97479,1156466322",0,1272415
381,1996,597,4,4,0,"693059,812676771","96720,718033092",0,0
381,1997,597,4,4,0,"709449,402983009","96611,983138878",0,0
381,1998,597,4,4,0,"722766,451344724","93046,5556387828",0,0
381,1999,597,4,4,0,"720563,945606897","96893,7185329765",0,0
381,2000,9453,4,6,1,"739877,348892214","94740,0454950032",516467,0
381,2001,9453,6,6,0,"750764,148840077","99360,3127915503",0,0
381,2002,9453,6,6,0,"785354,530825095","98240,6685916003",0,0
381,2003,9453,6,6,0,"801129,992839477","101425,951816157",0,0
381,2004,9453,6,6,0,"821347,391619488","97555,1041634103",0,0
382,1995,9453,6,6,0,"829764,135788205","95452,1701284355",0,1064135
382,1996,9453,6,6,0,"803883,26963995","96730,5924036243",0,0
382,1997,9453,6,6,0,"799865,746498993","92338,2090811228",0,0
382,1998,9453,6,6,0,"827191,645490135","91973,0426886409",0,0
382,1999,6629,6,5,1,"805728,846459235","95289,552388165",688752,0
382,2000,6629,5,5,0,"820870,229997312","93129,6503372617",0,0
382,2001,6629,5,5,0,"851450,211102842","95976,8804270793",0,0
382,2002,6629,5,5,0,"835262,25088831","98488,0875615703",0,0
382,2003,6629,5,5,0,"829139,249828227","98492,1967451812",0,0
382,2004,6629,5,1,0,"796464,283110478","102025,377165516",0,0
383,1995,6629,1,1,0,"779350,887007239","97221,3919509669",0,1508760
383,1996,6629,1,1,0,"817365,744327107","95621,6927100511",0,0
383,1997,6629,1,1,0,"821953,497474515","98144,3113113828",0,0
383,1998,6629,1,1,0,"784779,448243539","99513,8207733106",0,0
383,1999,6629,1,1,0,"808036,391830243","96726,1495366289",0,0
383,2000,4954,1,6,1,"797027,554260828","95240,2226384359",1491859,0
383,2001,4954,6,6,0,"836388,466784027","96525,3327054012",0,0
383,2002,6107,6,6,1,"863716,254496149","100029,361132718",1337659,0
383,2003,6107,6,6,0,"832296,135614667","104422,818448514",0,0
383,2004,6107,6,6,0,"831948,88127226","105739,727011981",0,0
384,1995,6107,6,6,0,"817104,352389039","107169,660591034",0,1910966
384,1996,6107,6,6,0,"847254,892542601","107439,552099521",0,0
384,1997,6107,6,6,0,"869805,813324411","102970,85564252",0,0
384,1998,6107,6,6,0,"908409,92768742","103898,148300168",0,0
384,1999,6107,6,6,0,"869184,907428785","108230,778616765",0,0
384,2000,6107,6,6,0,"837155,748395488","108831,708854785",0,0
384,2001,6107,6,6,0,"800644,091488412","111905,136996372",0,0
384,2002,6107,6,6,0,"811080,069912884","109129,987814041",0,0
384,2003,6107,6,6,0,"845104,036379756","107569,247572804",0,0
384,2004,6107,6,4,0,"863862,706198507","112636,356032355",0,0
385,1995,6107,4,4,0,"861760,415389862","109912,76693905",0,1194059
385,1996,6107,4,4,0,"865155,06768187","104557,113726276",0,0
385,1997,6107,4,4,0,"865689,538144498","104592,399389262",0,0
385,1998,6107,4,4,0,"907454,248932816","106466,870482947",0,0
385,1999,6107,4,4,0,"907785,34487314","103476,127804576",0,0
385,2000,6107,4,4,0,"919355,81623352","102985,839789892",0,0
385,2001,6107,4,4,0,"876237,334463258","100821,649589035",0,0
385,2002,6107,4,4,0,"834819,33262197","103650,563375214",0,0
385,2003,6107,4,4,0,"835021,496576607","106927,086336033",0,0
385,2004,6107,4,2,0,"860717,45732262","108521,981209685",0,0
386,1995,6107,2,2,0,"829317,367353528","105202,971236557",0,1050698
386,1996,6107,2,2,0,"866502,424049429","105775,887421737",0,0
386,1997,6107,2,2,0,"882370,662505626","110491,654335696",0,0
386,1998,6107,2,2,0,"867031,654888026","107531,808890815",0,0
386,1999,6107,2,2,0,"831653,63568742","105064,796315247",0,0
386,2000,346,2,3,1,"825669,919494949","103789,178493546",1001466,0
386,2001,346,3,3,0,"816335,981038539","99161,768993636",0,0
386,2002,346,3,3,0,"856096,851399174","103449,575877043",0,0
386,2003,346,3,3,0,"874620,781672291","105515,251339064",0,0
386,2004,346,3,5,0,"834854,516528682","101644,787106505",0,0
387,1995,346,5,5,0,"870250,161831053","98275,7684422662",0,1914657
387,1996,346,5,5,0,"900611,245453396","98262,6258470262",0,0
387,1997,346,5,5,0,"873076,502094787","93531,7532298213",0,0
387,1998,346,5,5,0,"908358,015025942","89708,2510804616",0,0
387,1999,346,5,5,0,"884212,808546087","90471,416817867",0,0
387,2000,346,5,5,0,"905050,978666068","94583,2895179438",0,0
387,2001,346,5,5,0,"888723,700614182","95585,2356671531",0,0
387,2002,346,5,5,0,"861494,726859882","91787,9006700946",0,0
387,2003,346,5,5,0,"894181,875193187","88800,2838087356",0,0
387,2004,346,5,5,0,"893317,409882408","88551,3724043372",0,0
388,1995,346,5,5,0,"876576,78678422","89865,2644381071",0,1287199
388,1996,346,5,5,0,"837543,757196682","89153,4712275804",0,0
388,1997,346,5,5,0,"802414,558101787","91984,748057596",0,0
388,1998,346,5,5,0,"783922,270307883","93986,2106219179",0,0
388,1999,346,5,5,0,"815909,101260547","96363,7703520369",0,0
388,2000,346,5,5,0,"782225,4918082","100831,381619944",0,0
388,2001,346,5,5,0,"802338,563096472","95936,8250967342",0,0
388,2002,346,5,5,0,"802142,749020399","97520,8073220478",0,0
388,2003,346,5,5,0,"783557,98182529","99797,1558187571",0,0
388,2004,346,5,2,0,"782459,388737351","104108,34292367",0,0
389,1995,429,2,2,1,"765176,21636683","101285,957267861",1815396,1528876
389,1996,429,6,6,0,"772885,374815931","96574,6758811318",0,0
389,1997,429,6,6,0,"765444,963790864","92122,5132096139",0,0
389,1998,429,6,6,0,"789180,087799223","88739,4219641694",0,0
389,1999,429,6,6,0,"798822,814553672","89093,6031899319",0,0
389,2000,429,6,6,0,"776013,618295237","89515,7297283987",0,0
389,2001,429,6,6,0,"756609,288916806","89118,3369453573",0,0
389,2002,9997,6,6,1,"734684,516026643","91528,0957952447",1921042,0
389,2003,9997,6,6,0,"748080,591676117","91011,8504698085",0,0
389,2004,9997,6,4,0,"748081,538601824","93644,1984456116",0,0
390,1995,9997,4,4,0,"766812,457936895","91080,9563992694",0,1195314
390,1996,9997,4,4,0,"781981,456897881","93080,1115904756",0,0
390,1997,9997,4,4,0,"744329,391274177","95624,3365987323",0,0
390,1998,9997,4,4,0,"733299,610463351","92265,3418452206",0,0
390,1999,9997,4,4,0,"752406,305960819","92004,1439065832",0,0
390,2000,9997,4,4,0,"743964,999245016","90318,7640473368",0,0
390,2001,9997,4,4,0,"754977,98058287","91987,8029004776",0,0
390,2002,9997,4,4,0,"753249,548905265","89656,6238899309",0,0
390,2003,9997,4,4,0,"788571,079482882","90211,9061165138",0,0
390,2004,9997,4,2,0,"769487,090824365","89075,6707567331",0,0
391,1995,9997,2,2,0,"766391,036835524","90938,0244776921",0,1745599
391,1996,9997,2,2,0,"802908,055494974","91421,6937397089",0,0
391,1997,9997,2,2,0,"765420,098162909","91079,328560636",0,0
391,1998,9997,2,2,0,"771064,355698828","90141,1127908609",0,0
391,1999,9997,2,2,0,"751817,812548993","92548,8839893613",0,0
391,2000,8722,2,5,1,"764199,742245687","91076,8945442236",1978149,0
391,2001,8722,5,5,0,"751660,931550053","93871,7846977743",0,0
391,2002,8722,5,5,0,"715202,099708093","89541,6933572003",0,0
391,2003,8722,5,5,0,"724250,080247287","87104,1817383965",0,0
391,2004,8722,5,1,0,"689685,782651407","86287,912002419",0,0
392,1995,8722,1,1,0,"712830,488317895","85578,8386737762",0,1171290
392,1996,8722,1,1,0,"703304,856460073","86309,8675528022",0,0
392,1997,8722,1,1,0,"706415,819507483","83328,9841796555",0,0
392,1998,8722,1,1,0,"701123,221558469","81781,9629250524",0,0
392,1999,8722,1,1,0,"700459,623112261","79383,9653153383",0,0
392,2000,8722,1,1,0,"723010,478415922","76521,2196515278",0,0
392,2001,8722,1,1,0,"721874,394848997","72794,1504152628",0,0
392,2002,8722,1,1,0,"699648,320442749","71901,9375493587",0,0
392,2003,8722,1,1,0,"673952,639616689","71900,2709870313",0,0
392,2004,8722,1,5,0,"681770,771504382","73678,29362927",0,0
393,1995,8722,5,5,0,"668799,517282868","75023,3412317478",0,1989947
393,1996,8722,5,5,0,"676573,820381586","72862,7889206925",0,0
393,1997,8722,5,5,0,"700294,223907492","73125,5369085309",0,0
393,1998,8722,5,5,0,"684904,041190343","76532,3098410994",0,0
393,1999,8722,5,5,0,"704071,173069823","80244,0244433979",0,0
393,2000,8722,5,5,0,"722868,033185014","83060,6557188825",0,0
393,2001,8722,5,5,0,"697347,03984923","82014,9693717002",0,0
393,2002,8722,5,5,0,"699590,452217212","85734,2844825567",0,0
393,2003,8722,5,5,0,"688165,67811321","86281,2274070821",0,0
393,2004,8722,5,6,0,"702731,234026125","86828,6469991108",0,0
394,1995,8722,6,6,0,"705619,980717821","87428,6754645898",0,1003548
394,1996,8722,6,6,0,"722909,088519182","89872,425944966",0,0
394,1997,8722,6,6,0,"754162,823715267","90968,6935406245",0,0
394,1998,8722,6,6,0,"763247,499493952","91312,2525573562",0,0
394,1999,4304,6,3,1,"760923,910431954","94946,8598928238",1112112,0
394,2000,5199,3,2,1,"766480,403564308","92752,0174281877",761615,0
394,2001,5199,2,2,0,"748700,91004211","93600,0103317893",0,0
394,2002,5199,2,2,0,"742959,258522598","92438,9887980628",0,0
394,2003,5199,2,2,0,"718296,222517223","96479,3124653794",0,0
394,2004,5199,2,3,0,"719287,107710101","97247,8086236577",0,0
395,1995,5199,3,3,0,"713256,7727259","99250,0018138353",0,1003324
395,1996,5199,3,3,0,"712133,764652125","100308,986659403",0,0
395,1997,5199,3,3,0,"727521,932255876","99924,4536287562",0,0
395,1998,5199,3,3,0,"696329,052691091","102906,615416129",0,0
395,1999,2133,3,3,1,"705642,979372112","100168,087795263",551548,0
395,2000,2133,3,3,0,"702997,419875175","99339,4708200543",0,0
395,2001,2133,3,3,0,"717101,996882313","102059,419976042",0,0
395,2002,2133,3,3,0,"740809,461310273","98531,1164655783",0,0
395,2003,5485,3,6,1,"748710,143658295","102413,612460124",439652,0
395,2004,5485,6,6,0,"736526,43183158","103003,681386662",0,0
396,1995,5485,6,6,0,"751383,502396902","103233,225828832",0,1875286
396,1996,5485,6,6,0,"725375,682711088","106013,757707164",0,0
396,1997,9687,6,2,1,"742502,123764414","102898,535639326",245931,0
396,1998,9687,2,2,0,"766161,576238197","103158,462189683",0,0
396,1999,9687,2,2,0,"752138,152134486","103952,172198721",0,0
396,2000,9687,2,2,0,"782865,183934026","99415,8978366823",0,0
396,2001,2355,2,3,1,"788401,95064686","95551,6032440849",1573785,0
396,2002,2355,3,3,0,"815738,551744523","94901,6772245877",0,0
396,2003,2355,3,3,0,"833170,170174678","92682,0841710944",0,0
396,2004,2355,3,6,0,"838283,321562198","93403,4546654538",0,0
397,1995,9162,6,6,1,"824399,92997772","93629,6744141934",952438,1962925
397,1996,9620,5,1,1,"812757,217708298","90765,0161001539",1482453,0
397,1997,9620,1,1,0,"807079,111230351","89409,2554620842",0,0
397,1998,9620,1,1,0,"783830,883309133","92683,693914379",0,0
397,1999,9620,1,1,0,"766449,814547644","92776,6646710634",0,0
397,2000,9620,1,1,0,"800328,009650557","89026,3387713032",0,0
397,2001,9620,1,1,0,"834567,3147751","90831,0331125234",0,0
397,2002,9620,1,1,0,"854563,347706262","94982,595012603",0,0
397,2003,9620,1,1,0,"827716,994651456","96516,5763057051",0,0
397,2004,9620,1,1,0,"791325,612937291","98622,336923225",0,0
398,1995,9620,1,1,0,"792664,500155784","99723,0158174312",0,1119599
398,1996,9620,1,1,0,"810624,309169898","97071,9275244374",0,0
398,1997,9620,1,1,0,"805371,458886138","97524,9785086737",0,0
398,1998,9620,1,1,0,"776878,270977132","101223,27720795",0,0
398,1999,9620,1,1,0,"802795,020918298","101918,695031577",0,0
398,2000,9620,1,1,0,"810449,002647286","100100,294412337",0,0
398,2001,9620,1,1,0,"834329,625812478","105019,457842799",0,0
398,2002,9620,1,1,0,"804503,172166153","109902,93433812",0,0
398,2003,9620,1,1,0,"768343,503724205","107634,559203707",0,0
398,2004,9620,1,6,0,"771191,319978493","109569,536013399",0,0
399,1995,9620,6,6,0,"762070,722933361","107745,079473453",0,1794148
399,1996,9620,6,6,0,"758339,078477259","106919,412678237",0,0
399,1997,9620,6,6,0,"736068,450316148","104673,825035741",0,0
399,1998,9620,6,6,0,"741129,245082856","100687,322052659",0,0
399,1999,9620,6,6,0,"776083,871018896","99215,3757161824",0,0
399,2000,9620,6,6,0,"791508,906031922","96155,402676576",0,0
399,2001,9620,6,6,0,"821058,484446345","100726,311640738",0,0
399,2002,9620,6,6,0,"858291,200242131","98212,6962891824",0,0
399,2003,9620,6,6,0,"886882,197478375","94714,3987584028",0,0
399,2004,9620,6,4,0,"864126,88854088","94355,5050351718",0,0
400,1995,9620,4,4,0,"849099,228452981","89890,2340631505",0,1166711
400,1996,9620,4,4,0,"851482,528740121","92436,4965445942",0,0
400,1997,9620,4,4,0,"863460,388317548","88570,9473590043",0,0
400,1998,9620,4,4,0,"903869,799231197","88182,6343129678",0,0
400,1999,9620,4,4,0,"884121,602819868","85468,7936299181",0,0
400,2000,9620,4,4,0,"860836,323013764","83915,450192409",0,0
400,2001,9620,4,4,0,"883089,75560518","83292,4560796606",0,0
400,2002,9620,4,4,0,"906669,521558641","85559,0213077617",0,0
400,2003,9620,4,4,0,"921036,503110542","87848,2739692799",0,0
400,2004,9620,4,6,0,"966443,877977708","88594,7273512945",0,0
401,1995,9620,6,6,0,"996243,630260947","92625,6557662365",0,1790114
401,1996,9620,6,6,0,"949840,495060523","93776,5484967439",0,0
401,1997,9620,6,6,0,"932297,899801079","89218,8662853847",0,0
401,1998,9620,6,6,0,"952147,493783686","92707,4085448837",0,0
401,1999,9620,6,6,0,"989983,990147289","96224,1538857415",0,0
401,2000,9620,6,6,0,"1009028,01614258","99750,9267575127",0,0
401,2001,6831,6,1,1,"1022055,7551356","98846,4291292242",943807,0
401,2002,6831,1,1,0,"1033026,8894111","98184,9730676726",0,0
401,2003,6831,1,1,0,"1013875,28911545","101920,549644534",0,0
401,2004,6831,1,1,0,"978995,391108357","104299,591643345",0,0
402,1995,6831,1,1,0,"995662,721855174","101058,599157563",0,1199689
402,1996,6831,1,1,0,"1017742,02149439","99279,1180574433",0,0
402,1997,6831,1,1,0,"992947,175324836","100175,530082445",0,0
402,1998,6831,1,1,0,"960835,229101197","96495,6461704311",0,0
402,1999,6831,1,1,0,"925745,174534938","96659,9388798295",0,0
402,2000,6831,1,1,0,"946264,202001697","92879,6869506453",0,0
402,2001,6831,1,1,0,"958805,462683022","91605,5147432236",0,0
402,2002,6831,1,1,0,"951827,115900543","91975,6791690526",0,0
402,2003,6831,1,1,0,"929282,744965225","92234,706843744",0,0
402,2004,6831,1,1,0,"937273,89855913","90944,8124021658",0,0
403,1995,6831,1,1,0,"923522,404459587","89342,3777211712",0,1371846
403,1996,6831,1,1,0,"966076,201060891","88622,6435564447",0,0
403,1997,6831,1,1,0,"1003407,34102602","84279,1766634482",0,0
403,1998,6831,1,1,0,"957449,848990696","82726,5582702393",0,0
403,1999,6831,1,1,0,"955728,534908318","86718,1461521242",0,0
403,2000,6831,1,1,0,"930184,884681754","86927,9506644658",0,0
403,2001,6831,1,1,0,"971946,3922089","83910,1301558536",0,0
403,2002,6831,1,1,0,"989361,725648237","85786,3873409996",0,0
403,2003,6831,1,1,0,"1025628,42727584","87277,3723337473",0,0
403,2004,6831,1,1,0,"996489,968177706","84633,0908649936",0,0
404,1995,4692,1,1,1,"963033,101634414","86092,2351909287",704460,1263902
404,1996,4692,4,4,0,"994449,79684245","88928,5853608988",0,0
404,1997,4692,4,4,0,"1017930,84542535","90263,3138474886",0,0
404,1998,4692,4,4,0,"1043573,78417561","93783,3048570269",0,0
404,1999,4692,4,4,0,"1077076,36793306","97089,3056758061",0,0
404,2000,4692,4,4,0,"1083196,34710844","96203,2762505059",0,0
404,2001,4692,4,4,0,"1094679,41823883","100262,716602813",0,0
404,2002,4692,4,4,0,"1149042,11115656","103393,126563685",0,0
404,2003,4692,4,4,0,"1205214,18804769","106533,439312312",0,0
404,2004,4692,4,3,0,"1160978,15511015","107828,245574969",0,0
405,1995,4692,3,3,0,"1200037,85728358","104741,249155411",0,1537249
405,1996,4692,3,3,0,"1159098,65840615","107062,155834192",0,0
405,1997,4692,3,3,0,"1186835,22757335","112040,934972977",0,0
405,1998,4692,3,3,0,"1180114,85500566","111770,68111498",0,0
405,1999,4692,3,3,0,"1203162,88895487","108371,899694006",0,0
405,2000,4692,3,3,0,"1176813,05623298","111650,717875886",0,0
405,2001,4692,3,3,0,"1152066,04875666","112172,53564678",0,0
405,2002,4692,3,3,0,"1205581,14217983","108646,724232194",0,0
405,2003,5129,3,4,1,"1196492,07298278","104299,350180391",1212454,0
405,2004,5129,4,1,0,"1169299,93918188","108859,556415295",0,0
406,1995,5129,1,1,0,"1200979,5682422","103476,175993022",0,1281142
406,1996,5129,1,1,0,"1172304,53402988","101450,813160453",0,0
